user_id,profile_vector_id,name,gender,age,height_cm,religion,caste,marital_status,diet,city,state,education,income,occupation,hobby_1,hobby_2,hobby_3,about_me,preferred_gender,preferred_age_min,preferred_age_max,preferred_height_min,preferred_height_max,preferred_religion,preferred_caste,preferred_city,preferred_state,preferred_education,preferred_income
361,VEC_361,Wriddhish Ratti,Male,26,161,Sikh,Sc,Divorced,Eggetarian,Kozhikode,Kerala,4,6,Accountant,Painting,Reading,Music,Passionate About Learning.,Female,22,29,151,171,Muslim,Obc,Kottayam,Goa,Phd,10-15 Lpa
362,VEC_362,Chatura Swaminathan,Male,21,175,Sikh,St,Widowed,Non-Veg,Hyderabad,Telangana,5,6,Accountant,Music,Reading,Movies,Passionate About Learning.,Female,21,26,165,185,Christian,General,Kannur,Tamil Nadu,Higher Secondary,5-10 Lpa
363,VEC_363,Balhaar Buch,Male,43,162,Muslim,Obc,Divorced,Eggetarian,Mumbai,Maharashtra,5,2,Doctor,Reading,Travel,Photography,Passionate About Learning.,Female,38,46,152,172,Sikh,St,Kochi,Kerala,Diploma,5-10 Lpa
364,VEC_364,Falak Bhatti,Female,21,178,Christian,St,Single,Non-Veg,Hyderabad,Telangana,1,1,Lawyer,Yoga,Travel,Cricket,Love Books And Technology.,Male,21,27,168,188,Jain,Sc,Kochi,Telangana,Master,15-25 Lpa
365,VEC_365,Mahika Nair,Female,37,151,Jain,General,Divorced,Eggetarian,Chennai,Tamil Nadu,4,4,Doctor,Painting,Yoga,Cycling,Enjoy Spending Time With Family.,Male,33,42,145,161,Sikh,General,Kannur,Karnataka,Diploma,15-25 Lpa
366,VEC_366,Zilmil Menon,Female,37,164,Jain,St,Single,Non-Veg,Hyderabad,Telangana,4,4,Data Scientist,Yoga,Swimming,Cycling,Enjoy Spending Time With Family.,Male,34,43,154,174,Muslim,Sc,Mumbai,Goa,Higher Secondary,40+ Lpa
367,VEC_367,Yashawini Sani,Female,27,160,Sikh,St,Divorced,Veg,Chennai,Tamil Nadu,2,5,Software Engineer,Yoga,Photography,Music,Simple And Family Oriented.,Male,23,31,150,170,Christian,Obc,Kannur,Maharashtra,Phd,3-5 Lpa
368,VEC_368,Dakshesh Kale,Male,24,189,Muslim,St,Divorced,Non-Veg,Mangalore,Karnataka,3,1,Professor,Travel,Music,Chess,Passionate About Learning.,Female,21,30,179,199,Jain,General,Mumbai,Kerala,Master,15-25 Lpa
369,VEC_369,Upkaar Kari,Male,38,152,Hindu,Obc,Divorced,Veg,Kochi,Kerala,3,6,Accountant,Chess,Music,Movies,Enjoy Spending Time With Family.,Female,36,41,145,162,Christian,Sc,Kannur,Kerala,Diploma,15-25 Lpa
370,VEC_370,Pallavi Setty,Female,28,180,Muslim,General,Divorced,Non-Veg,Mumbai,Maharashtra,4,3,Business,Cycling,Cooking,Chess,Love Travelling And Exploring.,Male,23,31,170,190,Muslim,St,Bengaluru,Telangana,Master,25-40 Lpa
371,VEC_371,Triya Chandran,Female,25,150,Hindu,Sc,Divorced,Non-Veg,Kozhikode,Kerala,2,4,Software Engineer,Cricket,Chess,Music,Love Books And Technology.,Male,23,28,145,160,Jain,General,Panaji,Goa,Phd,10-15 Lpa
372,VEC_372,Unni Munshi,Female,44,170,Jain,Obc,Widowed,Non-Veg,Hyderabad,Telangana,4,6,Business,Cycling,Reading,Cooking,Enjoy Spending Time With Family.,Male,40,49,160,180,Muslim,Sc,Kottayam,Kerala,Phd,10-15 Lpa
373,VEC_373,Ridhi Dua,Female,37,184,Jain,Sc,Widowed,Non-Veg,Panaji,Goa,2,1,Software Engineer,Cooking,Travel,Music,Passionate About Learning.,Male,34,41,174,194,Sikh,General,Mumbai,Kerala,Bachelor,10-15 Lpa
374,VEC_374,Bhavna Chand,Female,45,157,Hindu,St,Divorced,Veg,Kochi,Kerala,5,5,Professor,Photography,Cooking,Yoga,Looking For A Caring Partner.,Male,41,49,147,167,Christian,Obc,Mumbai,Telangana,Phd,40+ Lpa
375,VEC_375,Chakradhar Sankaran,Male,37,187,Hindu,Obc,Widowed,Non-Veg,Kannur,Kerala,4,1,Doctor,Travel,Cycling,Photography,Simple And Family Oriented.,Female,32,40,177,197,Sikh,Obc,Mangalore,Kerala,Bachelor,40+ Lpa
376,VEC_376,Ria De,Female,29,187,Sikh,St,Widowed,Non-Veg,Delhi,Delhi,2,2,Professor,Photography,Swimming,Painting,Love Travelling And Exploring.,Male,24,34,177,197,Muslim,General,Mumbai,Tamil Nadu,Master,15-25 Lpa
377,VEC_377,Nitesh Das,Male,38,173,Hindu,General,Divorced,Eggetarian,Panaji,Goa,3,1,Professor,Music,Yoga,Painting,Love Travelling And Exploring.,Female,36,42,163,183,Christian,Sc,Chennai,Karnataka,Master,3-5 Lpa
378,VEC_378,Peter Sampath,Male,22,169,Sikh,General,Single,Eggetarian,Coimbatore,Tamil Nadu,3,1,Software Engineer,Cooking,Travel,Movies,Love Books And Technology.,Female,21,28,159,179,Christian,St,Coimbatore,Maharashtra,Master,15-25 Lpa
379,VEC_379,Maanas Muni,Male,37,190,Sikh,Obc,Widowed,Non-Veg,Mumbai,Maharashtra,1,5,Government Employee,Photography,Football,Swimming,Love Books And Technology.,Female,32,40,180,200,Sikh,Sc,Hyderabad,Kerala,Master,40+ Lpa
380,VEC_380,Damini Tripathi,Female,26,151,Jain,General,Widowed,Eggetarian,Panaji,Goa,1,2,Government Employee,Yoga,Swimming,Cooking,Simple And Family Oriented.,Male,23,31,145,161,Jain,General,Kottayam,Goa,Phd,5-10 Lpa
381,VEC_381,Faras Subramaniam,Male,28,187,Jain,Sc,Divorced,Eggetarian,Bengaluru,Karnataka,1,4,Software Engineer,Photography,Music,Chess,Friendly And Optimistic.,Female,23,31,177,197,Sikh,General,Hyderabad,Karnataka,Master,10-15 Lpa
382,VEC_382,Chatura Palla,Male,38,160,Christian,General,Single,Non-Veg,Kochi,Kerala,4,6,Teacher,Cooking,Movies,Cricket,Simple And Family Oriented.,Female,34,41,150,170,Hindu,General,Chennai,Telangana,Higher Secondary,10-15 Lpa
383,VEC_383,Dakshesh Mallick,Male,29,174,Muslim,Obc,Divorced,Eggetarian,Hyderabad,Telangana,5,4,Doctor,Music,Reading,Travel,Passionate About Learning.,Female,27,33,164,184,Sikh,St,Kottayam,Telangana,Higher Secondary,15-25 Lpa
384,VEC_384,Tanish Bal,Male,38,187,Jain,Obc,Divorced,Eggetarian,Kannur,Kerala,4,4,Doctor,Swimming,Music,Travel,Looking For A Caring Partner.,Female,35,42,177,197,Jain,Obc,Pune,Tamil Nadu,Phd,15-25 Lpa
385,VEC_385,Amrita Gole,Female,35,189,Hindu,General,Divorced,Non-Veg,Kochi,Kerala,5,3,Lawyer,Cooking,Swimming,Movies,Friendly And Optimistic.,Male,32,41,179,199,Jain,Sc,Kochi,Tamil Nadu,Phd,25-40 Lpa
386,VEC_386,Mohammed Nori,Male,33,157,Christian,St,Single,Eggetarian,Bengaluru,Karnataka,5,3,Data Scientist,Movies,Cricket,Chess,Passionate About Learning.,Female,28,37,147,167,Muslim,Sc,Coimbatore,Tamil Nadu,Master,25-40 Lpa
387,VEC_387,Aarini Golla,Female,41,150,Hindu,Obc,Divorced,Eggetarian,Kottayam,Kerala,4,4,Professor,Yoga,Photography,Reading,Career Focused With Strong Values.,Male,39,47,145,160,Hindu,St,Panaji,Kerala,Bachelor,15-25 Lpa
388,VEC_388,Suhani Boase,Female,45,150,Muslim,St,Single,Veg,Hyderabad,Telangana,1,3,Data Scientist,Music,Photography,Cycling,Looking For A Caring Partner.,Male,43,50,145,160,Christian,Obc,Kozhikode,Telangana,Bachelor,3-5 Lpa
389,VEC_389,Amruta Chand,Female,21,162,Christian,St,Single,Eggetarian,Hyderabad,Telangana,2,6,Government Employee,Swimming,Painting,Music,Love Travelling And Exploring.,Male,21,27,152,172,Muslim,General,Kannur,Karnataka,Phd,5-10 Lpa
390,VEC_390,Riya Saini,Female,43,184,Jain,St,Single,Non-Veg,Chennai,Tamil Nadu,1,3,Lawyer,Yoga,Cooking,Swimming,Love Books And Technology.,Male,39,45,174,194,Jain,St,Mangalore,Karnataka,Phd,3-5 Lpa
391,VEC_391,Onkar Dugar,Male,34,184,Sikh,Obc,Divorced,Veg,Kannur,Kerala,5,1,Business,Photography,Cycling,Reading,Love Books And Technology.,Female,32,37,174,194,Muslim,Obc,Coimbatore,Karnataka,Higher Secondary,40+ Lpa
392,VEC_392,Nachiket Nair,Male,34,151,Christian,Obc,Single,Non-Veg,Kozhikode,Kerala,2,3,Software Engineer,Yoga,Swimming,Cycling,Friendly And Optimistic.,Female,31,36,145,161,Jain,St,Pune,Kerala,Master,25-40 Lpa
393,VEC_393,Atharv Dugal,Male,22,174,Muslim,General,Divorced,Veg,Kochi,Kerala,3,5,Lawyer,Cycling,Cricket,Music,Career Focused With Strong Values.,Female,21,24,164,184,Jain,General,Chennai,Maharashtra,Master,15-25 Lpa
394,VEC_394,Aryan Bumb,Male,28,188,Hindu,St,Divorced,Non-Veg,Delhi,Delhi,4,5,Government Employee,Football,Swimming,Yoga,Career Focused With Strong Values.,Female,24,30,178,198,Sikh,Sc,Delhi,Tamil Nadu,Higher Secondary,3-5 Lpa
395,VEC_395,Timothy Samra,Male,39,162,Jain,Sc,Divorced,Non-Veg,Delhi,Delhi,4,6,Government Employee,Yoga,Movies,Swimming,Enjoy Spending Time With Family.,Female,36,42,152,172,Muslim,General,Kochi,Tamil Nadu,Bachelor,25-40 Lpa
396,VEC_396,Vaishnavi Sachdeva,Female,30,187,Sikh,Sc,Widowed,Non-Veg,Delhi,Delhi,3,3,Software Engineer,Chess,Movies,Cricket,Love Travelling And Exploring.,Male,28,33,177,197,Jain,General,Bengaluru,Karnataka,Diploma,5-10 Lpa
397,VEC_397,Hritik Vala,Male,31,162,Jain,Sc,Widowed,Eggetarian,Mumbai,Maharashtra,3,5,Data Analyst,Swimming,Photography,Cricket,Love Books And Technology.,Female,27,34,152,172,Hindu,St,Pune,Kerala,Master,5-10 Lpa
398,VEC_398,Orinder Sani,Male,43,164,Muslim,St,Widowed,Non-Veg,Panaji,Goa,4,2,Lawyer,Photography,Yoga,Travel,Love Travelling And Exploring.,Female,41,47,154,174,Hindu,General,Coimbatore,Kerala,Phd,3-5 Lpa
399,VEC_399,Lucky Sur,Male,27,190,Hindu,Obc,Single,Non-Veg,Mangalore,Karnataka,2,2,Data Analyst,Yoga,Cycling,Reading,Love Travelling And Exploring.,Female,23,33,180,200,Muslim,Obc,Kozhikode,Kerala,Diploma,10-15 Lpa
400,VEC_400,Arin Kannan,Male,33,157,Sikh,Obc,Divorced,Non-Veg,Kottayam,Kerala,2,5,Government Employee,Cycling,Travel,Cooking,Love Books And Technology.,Female,31,35,147,167,Muslim,Obc,Pune,Tamil Nadu,Diploma,25-40 Lpa
401,VEC_401,Baghyawati Amble,Female,31,188,Hindu,Obc,Widowed,Non-Veg,Panaji,Goa,2,3,Business,Painting,Swimming,Travel,Simple And Family Oriented.,Male,27,34,178,198,Jain,St,Kozhikode,Goa,Higher Secondary,15-25 Lpa
402,VEC_402,Matthew Kakar,Male,45,182,Sikh,Obc,Divorced,Eggetarian,Coimbatore,Tamil Nadu,3,5,Accountant,Cycling,Photography,Chess,Enjoy Spending Time With Family.,Female,40,49,172,192,Jain,St,Panaji,Maharashtra,Phd,40+ Lpa
403,VEC_403,Joshua Mann,Male,27,178,Christian,St,Divorced,Eggetarian,Chennai,Tamil Nadu,2,3,Data Analyst,Travel,Painting,Football,Career Focused With Strong Values.,Female,24,29,168,188,Christian,St,Hyderabad,Karnataka,Diploma,25-40 Lpa
404,VEC_404,Darpan Amble,Male,34,178,Christian,St,Divorced,Non-Veg,Hyderabad,Telangana,4,1,Teacher,Photography,Painting,Cricket,Enjoy Spending Time With Family.,Female,31,38,168,188,Hindu,Sc,Kottayam,Karnataka,Phd,25-40 Lpa
405,VEC_405,Tanveer Gill,Male,28,156,Hindu,Obc,Divorced,Veg,Pune,Maharashtra,3,3,Data Analyst,Music,Football,Cycling,Passionate About Learning.,Female,25,34,146,166,Muslim,Sc,Kochi,Maharashtra,Bachelor,10-15 Lpa
406,VEC_406,Sachi Walia,Female,33,187,Sikh,Obc,Divorced,Veg,Pune,Maharashtra,2,6,Business,Football,Swimming,Reading,Enjoy Spending Time With Family.,Male,30,39,177,197,Jain,St,Mumbai,Maharashtra,Master,10-15 Lpa
407,VEC_407,Zashil Pandya,Male,34,176,Jain,General,Divorced,Veg,Bengaluru,Karnataka,5,2,Data Analyst,Travel,Photography,Cricket,Simple And Family Oriented.,Female,29,38,166,186,Christian,Obc,Bengaluru,Telangana,Master,40+ Lpa
408,VEC_408,Sneha Basak,Female,39,152,Jain,St,Divorced,Veg,Bengaluru,Karnataka,4,1,Professor,Movies,Football,Cycling,Love Books And Technology.,Male,36,44,145,162,Hindu,Sc,Delhi,Telangana,Bachelor,3-5 Lpa
409,VEC_409,Aditya Sharaf,Male,22,188,Muslim,General,Divorced,Non-Veg,Kottayam,Kerala,2,2,Data Analyst,Photography,Reading,Movies,Career Focused With Strong Values.,Female,21,24,178,198,Christian,General,Kannur,Karnataka,Master,15-25 Lpa
410,VEC_410,Naksh Sanghvi,Male,38,176,Sikh,Obc,Single,Veg,Kottayam,Kerala,3,4,Accountant,Photography,Cricket,Music,Love Travelling And Exploring.,Female,34,44,166,186,Muslim,St,Chennai,Tamil Nadu,Higher Secondary,5-10 Lpa
411,VEC_411,Turvi Mann,Female,40,165,Sikh,St,Divorced,Eggetarian,Kozhikode,Kerala,1,6,Doctor,Chess,Cycling,Yoga,Passionate About Learning.,Male,35,44,155,175,Christian,St,Delhi,Maharashtra,Diploma,15-25 Lpa
412,VEC_412,Samaksh Bail,Male,35,174,Hindu,St,Widowed,Veg,Coimbatore,Tamil Nadu,2,2,Data Analyst,Swimming,Movies,Yoga,Passionate About Learning.,Female,33,38,164,184,Sikh,St,Pune,Delhi,Higher Secondary,10-15 Lpa
413,VEC_413,Frederick Sharma,Male,37,170,Christian,Obc,Widowed,Veg,Mumbai,Maharashtra,4,1,Doctor,Painting,Photography,Movies,Enjoy Spending Time With Family.,Female,32,41,160,180,Sikh,Obc,Bengaluru,Kerala,Higher Secondary,10-15 Lpa
414,VEC_414,Chaitanya Sarkar,Male,31,179,Hindu,Obc,Widowed,Non-Veg,Panaji,Goa,2,4,Data Analyst,Photography,Football,Music,Love Travelling And Exploring.,Female,28,33,169,189,Jain,General,Kannur,Karnataka,Higher Secondary,25-40 Lpa
415,VEC_415,Keya Sarin,Female,42,150,Sikh,Sc,Single,Veg,Chennai,Tamil Nadu,1,6,Professor,Swimming,Cooking,Movies,Looking For A Caring Partner.,Male,37,44,145,160,Jain,General,Bengaluru,Goa,Bachelor,15-25 Lpa
416,VEC_416,Balveer Randhawa,Male,22,174,Christian,Obc,Single,Veg,Delhi,Delhi,1,4,Software Engineer,Football,Travel,Cricket,Simple And Family Oriented.,Female,21,25,164,184,Hindu,Obc,Kottayam,Maharashtra,Diploma,40+ Lpa
417,VEC_417,Omkaar Kant,Male,37,156,Muslim,Obc,Widowed,Non-Veg,Kozhikode,Kerala,4,1,Business,Cycling,Football,Chess,Looking For A Caring Partner.,Female,35,41,146,166,Christian,Obc,Kochi,Telangana,Bachelor,3-5 Lpa
418,VEC_418,Hamsini Bose,Female,28,154,Jain,Sc,Single,Veg,Coimbatore,Tamil Nadu,2,4,Data Analyst,Swimming,Cooking,Football,Enjoy Spending Time With Family.,Male,26,34,145,164,Jain,Obc,Chennai,Kerala,Phd,10-15 Lpa
419,VEC_419,Zilmil Uppal,Female,31,161,Sikh,General,Divorced,Veg,Panaji,Goa,5,5,Accountant,Swimming,Cricket,Cycling,Love Books And Technology.,Male,28,37,151,171,Jain,General,Kozhikode,Kerala,Phd,3-5 Lpa
420,VEC_420,Priya Panchal,Female,45,165,Muslim,Sc,Divorced,Non-Veg,Coimbatore,Tamil Nadu,2,2,Lawyer,Yoga,Music,Reading,Looking For A Caring Partner.,Male,43,48,155,175,Jain,St,Mumbai,Karnataka,Diploma,10-15 Lpa
421,VEC_421,Kamya Chauhan,Female,37,176,Muslim,Sc,Divorced,Veg,Panaji,Goa,2,5,Software Engineer,Swimming,Cooking,Reading,Looking For A Caring Partner.,Male,34,43,166,186,Sikh,Sc,Kannur,Telangana,Higher Secondary,3-5 Lpa
422,VEC_422,Lavanya Hora,Female,22,190,Hindu,Obc,Widowed,Eggetarian,Kottayam,Kerala,2,2,Professor,Movies,Travel,Football,Career Focused With Strong Values.,Male,21,27,180,200,Christian,Obc,Mumbai,Tamil Nadu,Diploma,15-25 Lpa
423,VEC_423,Faraj Borra,Male,30,168,Muslim,Sc,Divorced,Veg,Delhi,Delhi,3,4,Lawyer,Yoga,Photography,Swimming,Love Travelling And Exploring.,Female,25,35,158,178,Sikh,St,Pune,Tamil Nadu,Master,3-5 Lpa
424,VEC_424,Xiti Shetty,Female,45,169,Jain,Obc,Divorced,Non-Veg,Hyderabad,Telangana,4,3,Accountant,Yoga,Chess,Movies,Passionate About Learning.,Male,40,50,159,179,Jain,St,Kottayam,Karnataka,Diploma,40+ Lpa
425,VEC_425,Ojasvi Mutti,Female,27,150,Sikh,St,Divorced,Non-Veg,Chennai,Tamil Nadu,3,4,Accountant,Reading,Chess,Cycling,Passionate About Learning.,Male,25,32,145,160,Hindu,General,Bengaluru,Delhi,Diploma,5-10 Lpa
426,VEC_426,Urvi Bir,Female,37,181,Hindu,St,Divorced,Eggetarian,Mangalore,Karnataka,2,2,Accountant,Swimming,Cricket,Cycling,Simple And Family Oriented.,Male,33,39,171,191,Muslim,Sc,Delhi,Telangana,Diploma,10-15 Lpa
427,VEC_427,Timothy Mitter,Male,21,157,Sikh,St,Widowed,Eggetarian,Delhi,Delhi,1,5,Business,Football,Music,Swimming,Love Books And Technology.,Female,21,26,147,167,Christian,Sc,Hyderabad,Delhi,Master,25-40 Lpa
428,VEC_428,Baghyawati Pandey,Female,45,155,Christian,Obc,Divorced,Eggetarian,Panaji,Goa,2,6,Lawyer,Music,Swimming,Yoga,Passionate About Learning.,Male,43,48,145,165,Sikh,General,Kottayam,Kerala,Master,25-40 Lpa
429,VEC_429,Nilima Shenoy,Female,44,177,Muslim,Obc,Single,Non-Veg,Panaji,Goa,2,5,Doctor,Movies,Football,Cycling,Enjoy Spending Time With Family.,Male,41,47,167,187,Muslim,General,Mumbai,Tamil Nadu,Diploma,10-15 Lpa
430,VEC_430,Anjali Bhandari,Female,41,160,Sikh,General,Divorced,Veg,Hyderabad,Telangana,3,1,Government Employee,Music,Cooking,Football,Looking For A Caring Partner.,Male,36,46,150,170,Hindu,General,Kochi,Karnataka,Higher Secondary,40+ Lpa
431,VEC_431,Luke Bose,Male,37,150,Christian,St,Divorced,Non-Veg,Kottayam,Kerala,5,4,Data Scientist,Painting,Yoga,Chess,Friendly And Optimistic.,Female,33,41,145,160,Muslim,Sc,Panaji,Telangana,Master,25-40 Lpa
432,VEC_432,Zehaan Rajagopalan,Male,24,150,Muslim,General,Widowed,Veg,Mangalore,Karnataka,5,3,Business,Photography,Cricket,Painting,Friendly And Optimistic.,Female,21,30,145,160,Sikh,St,Panaji,Tamil Nadu,Higher Secondary,40+ Lpa
433,VEC_433,Anvi Sengupta,Female,22,170,Jain,St,Divorced,Eggetarian,Kannur,Kerala,5,1,Data Scientist,Swimming,Photography,Travel,Love Books And Technology.,Male,21,24,160,180,Sikh,Sc,Delhi,Tamil Nadu,Diploma,25-40 Lpa
434,VEC_434,Naveen Soni,Male,23,169,Muslim,St,Single,Non-Veg,Coimbatore,Tamil Nadu,5,2,Business,Swimming,Chess,Photography,Looking For A Caring Partner.,Female,21,25,159,179,Hindu,St,Mumbai,Kerala,Diploma,10-15 Lpa
435,VEC_435,Bhavani Seshadri,Female,28,166,Hindu,Obc,Widowed,Eggetarian,Pune,Maharashtra,4,1,Data Scientist,Swimming,Photography,Football,Looking For A Caring Partner.,Male,26,32,156,176,Sikh,St,Panaji,Goa,Phd,15-25 Lpa
436,VEC_436,Onveer Chad,Male,24,168,Christian,Obc,Widowed,Veg,Coimbatore,Tamil Nadu,5,3,Teacher,Music,Football,Cricket,Friendly And Optimistic.,Female,21,30,158,178,Hindu,Sc,Kochi,Delhi,Phd,5-10 Lpa
437,VEC_437,Anusha Kota,Female,45,173,Jain,Obc,Single,Non-Veg,Hyderabad,Telangana,1,5,Accountant,Football,Swimming,Movies,Friendly And Optimistic.,Male,42,49,163,183,Muslim,St,Panaji,Telangana,Diploma,25-40 Lpa
438,VEC_438,Urvashi Viswanathan,Female,40,170,Christian,St,Widowed,Veg,Chennai,Tamil Nadu,4,3,Lawyer,Cooking,Chess,Music,Simple And Family Oriented.,Male,36,43,160,180,Muslim,Obc,Mumbai,Goa,Higher Secondary,5-10 Lpa
439,VEC_439,Rajata Pradhan,Female,30,160,Christian,St,Widowed,Non-Veg,Panaji,Goa,3,4,Lawyer,Reading,Chess,Painting,Career Focused With Strong Values.,Male,26,34,150,170,Muslim,St,Kottayam,Tamil Nadu,Bachelor,25-40 Lpa
440,VEC_440,Rishi Rege,Male,35,160,Sikh,Sc,Single,Veg,Pune,Maharashtra,2,6,Business,Yoga,Movies,Photography,Simple And Family Oriented.,Female,31,41,150,170,Hindu,Obc,Bengaluru,Telangana,Diploma,3-5 Lpa
441,VEC_441,Atharv Natt,Male,26,153,Christian,St,Single,Eggetarian,Mangalore,Karnataka,4,2,Software Engineer,Music,Chess,Swimming,Career Focused With Strong Values.,Female,23,31,145,163,Sikh,Sc,Mumbai,Delhi,Diploma,40+ Lpa
442,VEC_442,Omya Chandra,Female,45,179,Sikh,Sc,Single,Veg,Mumbai,Maharashtra,1,1,Doctor,Swimming,Painting,Cooking,Enjoy Spending Time With Family.,Male,42,47,169,189,Jain,St,Chennai,Goa,Higher Secondary,25-40 Lpa
443,VEC_443,Lucky Krishnan,Male,41,177,Hindu,Sc,Single,Eggetarian,Hyderabad,Telangana,5,2,Lawyer,Cooking,Yoga,Movies,Simple And Family Oriented.,Female,36,47,167,187,Jain,St,Kottayam,Delhi,Phd,25-40 Lpa
444,VEC_444,Ojas Bumb,Male,42,157,Hindu,St,Divorced,Veg,Mumbai,Maharashtra,1,2,Government Employee,Movies,Yoga,Football,Looking For A Caring Partner.,Female,39,44,147,167,Jain,Sc,Pune,Kerala,Higher Secondary,3-5 Lpa
445,VEC_445,Pushti Mukherjee,Female,34,150,Jain,Sc,Widowed,Eggetarian,Bengaluru,Karnataka,4,2,Government Employee,Travel,Cooking,Reading,Enjoy Spending Time With Family.,Male,30,40,145,160,Christian,Obc,Mumbai,Kerala,Higher Secondary,5-10 Lpa
446,VEC_446,Dhruv Chad,Male,30,163,Muslim,Sc,Divorced,Veg,Chennai,Tamil Nadu,5,4,Doctor,Movies,Yoga,Chess,Passionate About Learning.,Female,26,35,153,173,Muslim,St,Mangalore,Kerala,Bachelor,40+ Lpa
447,VEC_447,Riya Narasimhan,Female,38,163,Muslim,Sc,Widowed,Eggetarian,Panaji,Goa,5,5,Teacher,Music,Swimming,Cooking,Love Books And Technology.,Male,35,42,153,173,Sikh,St,Kochi,Delhi,Diploma,3-5 Lpa
448,VEC_448,Zansi Chander,Female,42,185,Hindu,Sc,Divorced,Non-Veg,Kochi,Kerala,2,2,Data Analyst,Painting,Music,Cycling,Simple And Family Oriented.,Male,40,47,175,195,Muslim,St,Kottayam,Maharashtra,Higher Secondary,5-10 Lpa
449,VEC_449,Yashoda Pathak,Female,24,183,Christian,Sc,Widowed,Veg,Delhi,Delhi,1,2,Data Scientist,Cycling,Cricket,Yoga,Love Books And Technology.,Male,21,28,173,193,Jain,St,Mangalore,Delhi,Diploma,10-15 Lpa
450,VEC_450,Pratyush More,Male,42,158,Christian,General,Widowed,Eggetarian,Panaji,Goa,3,6,Business,Movies,Painting,Yoga,Love Books And Technology.,Female,37,45,148,168,Sikh,Sc,Pune,Telangana,Phd,10-15 Lpa
451,VEC_451,Jalsa Om,Female,30,190,Christian,General,Widowed,Veg,Hyderabad,Telangana,1,6,Business,Music,Cooking,Painting,Career Focused With Strong Values.,Male,27,36,180,200,Hindu,General,Mumbai,Karnataka,Phd,15-25 Lpa
452,VEC_452,Gopal Kara,Male,36,181,Jain,General,Divorced,Veg,Hyderabad,Telangana,5,2,Software Engineer,Chess,Swimming,Cricket,Love Books And Technology.,Female,32,39,171,191,Jain,General,Delhi,Telangana,Diploma,40+ Lpa
453,VEC_453,Faras Brahmbhatt,Male,32,158,Sikh,St,Divorced,Veg,Chennai,Tamil Nadu,3,1,Data Scientist,Chess,Cycling,Reading,Looking For A Caring Partner.,Female,30,36,148,168,Christian,St,Chennai,Karnataka,Diploma,3-5 Lpa
454,VEC_454,Daksha Tripathi,Female,41,182,Sikh,General,Divorced,Veg,Coimbatore,Tamil Nadu,5,4,Data Scientist,Reading,Photography,Yoga,Passionate About Learning.,Male,37,43,172,192,Hindu,Sc,Mumbai,Tamil Nadu,Master,10-15 Lpa
455,VEC_455,Om Deep,Male,36,162,Muslim,St,Single,Non-Veg,Kozhikode,Kerala,1,2,Data Analyst,Music,Chess,Cricket,Looking For A Caring Partner.,Female,31,41,152,172,Christian,Sc,Coimbatore,Telangana,Diploma,25-40 Lpa
456,VEC_456,Ganga Gaba,Female,42,178,Sikh,General,Divorced,Eggetarian,Kozhikode,Kerala,2,1,Business,Movies,Football,Cycling,Passionate About Learning.,Male,40,45,168,188,Sikh,St,Mumbai,Karnataka,Higher Secondary,5-10 Lpa
457,VEC_457,Fitan Sarma,Male,24,176,Muslim,Sc,Divorced,Eggetarian,Hyderabad,Telangana,4,2,Doctor,Photography,Chess,Football,Career Focused With Strong Values.,Female,22,27,166,186,Muslim,Sc,Hyderabad,Kerala,Diploma,3-5 Lpa
458,VEC_458,Tripti Patla,Female,34,180,Hindu,St,Single,Eggetarian,Hyderabad,Telangana,2,6,Professor,Cooking,Football,Photography,Love Travelling And Exploring.,Male,31,38,170,190,Hindu,Sc,Mumbai,Tamil Nadu,Master,5-10 Lpa
459,VEC_459,Vamakshi Mane,Female,43,182,Jain,Obc,Single,Veg,Panaji,Goa,2,4,Software Engineer,Yoga,Movies,Travel,Passionate About Learning.,Male,40,46,172,192,Sikh,General,Delhi,Tamil Nadu,Higher Secondary,3-5 Lpa
460,VEC_460,Kamala Walla,Female,43,190,Sikh,St,Single,Eggetarian,Hyderabad,Telangana,4,6,Software Engineer,Travel,Football,Cycling,Passionate About Learning.,Male,41,47,180,200,Christian,Sc,Coimbatore,Goa,Master,5-10 Lpa
461,VEC_461,Nilima Singh,Female,22,150,Muslim,Sc,Divorced,Non-Veg,Kottayam,Kerala,5,1,Lawyer,Reading,Swimming,Cycling,Love Travelling And Exploring.,Male,21,27,145,160,Christian,Sc,Chennai,Kerala,Higher Secondary,40+ Lpa
462,VEC_462,Qarin Sastry,Male,31,173,Jain,Sc,Single,Eggetarian,Panaji,Goa,3,2,Government Employee,Cricket,Cycling,Yoga,Love Books And Technology.,Female,29,33,163,183,Muslim,General,Kochi,Delhi,Diploma,5-10 Lpa
463,VEC_463,Megha Raja,Female,38,189,Muslim,Obc,Single,Veg,Kochi,Kerala,2,4,Professor,Cycling,Cooking,Photography,Passionate About Learning.,Male,34,42,179,199,Sikh,General,Bengaluru,Kerala,Master,15-25 Lpa
464,VEC_464,Faris Iyengar,Male,43,158,Hindu,Obc,Widowed,Non-Veg,Coimbatore,Tamil Nadu,4,6,Professor,Cooking,Reading,Yoga,Career Focused With Strong Values.,Female,40,48,148,168,Jain,St,Hyderabad,Maharashtra,Master,15-25 Lpa
